,Unnamed: 0,aiddata_id,aiddata_2_id,year,donor,recipient,commitment_amount_usd_constant,coalesced_purpose_code,coalesced_purpose_name
77198,77199,98201920.0,,2010,United States,Brazil,490232.0,21050,Air transport
77205,77206,98202200.0,,2010,United States,Chile,69899.0,21050,Air transport
77206,77207,98202235.0,,2010,United States,Chile,10213.0,21030,Rail transport
77207,77208,98202270.0,,2010,United States,Chile,10213.0,21050,Air transport
77210,77211,98204034.0,,2010,United States,India,63485.0,21050,Air transport
77211,77212,98204068.0,,2010,United States,India,4085.0,21050,Air transport
77215,77216,98204208.0,,2010,United States,India,3064.0,32120,Industrial development
77216,77217,98204243.0,,2010,United States,India,3064.0,21050,Air transport
77219,77220,98204346.0,,2010,United States,India,6128.0,21050,Air transport
77224,77225,98204520.0,,2010,United States,India,5107.0,32120,Industrial development
77867,77868,98446618.0,,2010,Germany,Thailand,84595.0,32120,Industrial development
78605,78606,104655661.0,,2011,Switzerland,South Africa,631199.0,32120,Industrial development
78736,78737,104769613.0,,2011,Norway,South Africa,60397.0,32120,Industrial development
78990,78991,104987050.0,,2011,Norway,India,12216.0,32120,Industrial development
79007,79008,104993940.0,,2011,Australia,Thailand,4074.0,23020,Power generation/non-renewable sources
79080,79081,105004618.0,,2011,Norway,South Africa,2380.0,32120,Industrial development
79119,79120,105064084.0,,2011,Canada,Brazil,17693.0,21030,Rail transport
79235,79236,105198935.0,,2011,Canada,India,81134.0,32120,Industrial development
79245,79246,105199851.0,,2011,Canada,India,240562.0,32120,Industrial development
79255,79256,105200995.0,,2011,Canada,India,76868.0,32120,Industrial development
79257,79258,105201147.0,,2011,Canada,India,75200.0,32120,Industrial development
79299,79300,105211700.0,,2011,Canada,Brazil,65625.0,32120,Industrial development
79300,79301,105212008.0,,2011,Canada,Brazil,64544.0,32120,Industrial development
79328,79329,105222724.0,,2011,Canada,Thailand,65383.0,32120,Industrial development
79343,79344,105233633.0,,2011,Canada,Colombia,50703.0,32120,Industrial development
79345,79346,105235494.0,,2011,Canada,Colombia,59691.0,32120,Industrial development
79349,79350,105240286.0,,2011,Canada,Brazil,315408.0,32120,Industrial development
79350,79351,105240347.0,,2011,Canada,Brazil,39339.0,32120,Industrial development
79351,79352,105240412.0,,2011,Canada,Brazil,65191.0,32120,Industrial development
79545,79546,105425006.0,,2011,Japan,Brazil,12384.0,21050,Air transport
79548,79549,105425115.0,,2011,Japan,Brazil,34095.0,32120,Industrial development
79589,79590,105426581.0,,2011,Japan,Brazil,54175.0,32120,Industrial development
79624,79625,105427885.0,,2011,Japan,Brazil,19099.0,21030,Rail transport
79765,79766,105449938.0,,2011,Japan,Colombia,161290.0,32120,Industrial development
79828,79829,105489089.0,,2011,Japan,India,74460397.0,21030,Rail transport
79836,79837,105489451.0,,2011,Japan,India,174351498.0,21030,Rail transport
79846,79847,105489854.0,,2011,Japan,India,413821.0,21030,Rail transport
79891,79892,105592469.0,,2011,Japan,South Africa,185091.0,32120,Industrial development
79951,79952,105610411.0,,2011,Japan,Thailand,146485.0,21030,Rail transport
79952,79953,105610452.0,,2011,Japan,Thailand,271234.0,21030,Rail transport
80034,80035,105613901.0,,2011,Japan,Thailand,60062.0,32120,Industrial development
80116,80117,105671454.0,,2011,Japan,Brazil,18398.0,32120,Industrial development
80343,80344,106244594.0,,2011,France,Colombia,187097740.0,21030,Rail transport
80567,80568,106457436.0,,2011,Sweden,India,924613.0,32120,Industrial development
80665,80666,106497781.0,,2011,United Kingdom,Colombia,820198.0,32120,Industrial development
80683,80684,106507665.0,,2011,United Kingdom,India,1560697.0,32120,Industrial development
80684,80685,106508043.0,,2011,United Kingdom,India,6464906.0,32120,Industrial development
80698,80699,106529086.0,,2011,United Kingdom,Thailand,1178826.0,32120,Industrial development
81029,81030,106886363.0,,2011,Belgium,Colombia,85798.0,23020,Power generation/non-renewable sources
81326,81327,107025618.0,,2011,Italy,Colombia,116796.0,32120,Industrial development
82318,82319,107618291.0,,2011,Korea,Thailand,6461.0,21050,Air transport
82337,82338,107620387.0,,2011,Korea,Thailand,12701.0,21050,Air transport
82339,82340,107620618.0,,2011,Korea,Thailand,24552.0,23020,Power generation/non-renewable sources
82341,82342,107620823.0,,2011,Korea,Thailand,1096198.0,32120,Industrial development
82629,82630,107852656.0,,2011,Germany,Brazil,2952.0,32120,Industrial development
82631,82632,107852747.0,,2011,Germany,Brazil,2952.0,32120,Industrial development
82933,82934,107910550.0,,2011,Germany,India,2952.0,32120,Industrial development
82934,82935,107910596.0,,2011,Germany,India,2952.0,32120,Industrial development
83025,83026,107992140.0,,2011,Germany,South Africa,2952.0,32120,Industrial development
83026,83027,107992206.0,,2011,Germany,South Africa,2952.0,32120,Industrial development
83564,83565,108344307.0,,2011,Spain,Chile,22554.0,32120,Industrial development
84071,84072,108591139.0,,2011,Spain,Brazil,4727.0,32120,Industrial development
84080,84081,108591466.0,,2011,Spain,Brazil,30590.0,32120,Industrial development
84088,84089,108591755.0,,2011,Spain,Brazil,10011.0,32120,Industrial development
84101,84102,108592224.0,,2011,Spain,Brazil,80923.0,32120,Industrial development
84129,84130,108595794.0,,2011,Spain,Chile,105167.0,32120,Industrial development
84170,84171,108597198.0,,2011,Spain,Chile,10063.0,32120,Industrial development
84259,84260,108601641.0,,2011,Spain,Colombia,7230.0,32120,Industrial development
84275,84276,108602198.0,,2011,Spain,Colombia,19466.0,32120,Industrial development
84284,84285,108602524.0,,2011,Spain,Colombia,12236.0,32120,Industrial development
84305,84306,108637085.0,,2011,Spain,India,5006.0,32120,Industrial development
84316,84317,108637484.0,,2011,Spain,India,15017.0,32120,Industrial development
84394,84395,109559044.0,,2011,Denmark,South Africa,2612.0,32120,Industrial development
84862,84863,109961428.0,,2011,United States,Brazil,208015.0,21050,Air transport
84866,84867,109961540.0,,2011,United States,Brazil,49928.0,21050,Air transport
84868,84869,109961598.0,,2011,United States,Brazil,5000.0,32120,Industrial development
84872,84873,109961712.0,,2011,United States,Brazil,248438.0,32120,Industrial development
84873,84874,109961740.0,,2011,United States,Chile,623000.0,21050,Air transport
84876,84877,109962397.0,,2011,United States,Colombia,891840.0,21050,Air transport
84886,84887,109963306.0,,2011,United States,India,6000.0,21050,Air transport
84888,84889,109963363.0,,2011,United States,India,3000.0,23020,Power generation/non-renewable sources
84890,84891,109963419.0,,2011,United States,India,453509.0,21050,Air transport
84892,84893,109963477.0,,2011,United States,India,114256.0,21050,Air transport
84893,84894,109963506.0,,2011,United States,India,407325.0,21050,Air transport
84894,84895,109963534.0,,2011,United States,India,500000.0,21050,Air transport
84896,84897,109963591.0,,2011,United States,India,62160.0,21050,Air transport
84898,84899,109965358.0,,2011,United States,South Africa,83524.0,23020,Power generation/non-renewable sources
84903,84904,109965501.0,,2011,United States,South Africa,758000.0,21050,Air transport
84908,84909,109971127.0,,2011,United States,South Africa,10279.0,32120,Industrial development
85621,85622,116135143.0,,2012,Spain,Brazil,3811.0,21050,Air transport
85622,85623,116135181.0,,2012,Spain,Brazil,6644.0,21050,Air transport
85623,85624,116135219.0,,2012,Spain,Brazil,80967.0,21050,Air transport
85627,85628,116135371.0,,2012,Spain,Chile,11047.0,21050,Air transport
85628,85629,116135409.0,,2012,Spain,Chile,2215.0,21050,Air transport
85629,85630,116135447.0,,2012,Spain,Chile,1908.0,21050,Air transport
85630,85631,116135485.0,,2012,Spain,Colombia,17160.0,21050,Air transport
85632,85633,116135561.0,,2012,Spain,Colombia,6092.0,21050,Air transport
85633,85634,116135599.0,,2012,Spain,Colombia,29437.0,21050,Air transport
85903,85904,116325748.0,,2012,Spain,Chile,10546.0,32120,Industrial development
85933,85934,116327689.0,,2012,Spain,Colombia,33916.0,32120,Industrial development
85996,85997,116349631.0,,2012,France,India,821649.0,21030,Rail transport
86548,86549,116689189.0,,2012,Italy,Colombia,78776.0,32120,Industrial development
86622,86623,116710782.0,,2012,Netherlands,South Africa,492988.0,32120,Industrial development
87013,87014,117308333.0,,2012,Sweden,South Africa,43307.0,32120,Industrial development
87029,87030,117309146.0,,2012,Sweden,South Africa,496510.0,32120,Industrial development
87087,87088,117385739.0,,2012,Korea,Thailand,5957.0,21050,Air transport
87127,87128,117387259.0,,2012,Korea,Thailand,77177.0,23020,Power generation/non-renewable sources
87143,87144,117387867.0,,2012,Korea,Thailand,6948.0,21050,Air transport
87466,87467,117712296.0,,2012,Canada,Brazil,56787.0,32120,Industrial development
87468,87469,117712368.0,,2012,Canada,Brazil,38058.0,32120,Industrial development
87472,87473,117713071.0,,2012,Canada,Colombia,65099.0,32120,Industrial development
87495,87496,117715347.0,,2012,Canada,India,44618.0,32120,Industrial development
87497,87498,117718039.0,,2012,Canada,Thailand,60072.0,32120,Industrial development
87563,87564,117766869.0,,2012,Norway,India,57498.0,32120,Industrial development
88366,88367,118156905.0,,2012,Australia,India,2467255.0,23020,Power generation/non-renewable sources
88415,88416,118181040.0,,2012,Japan,Thailand,121484.0,32120,Industrial development
89054,89055,118523674.0,,2012,United Kingdom,Colombia,879298.0,23020,Power generation/non-renewable sources
89079,89080,118525844.0,,2012,United Kingdom,India,25228630.0,23020,Power generation/non-renewable sources
89095,89096,118530129.0,,2012,United Kingdom,South Africa,19369830.0,23020,Power generation/non-renewable sources
90081,90082,119017577.0,,2012,United States,Brazil,1473.0,21050,Air transport
90084,90085,119017673.0,,2012,United States,Brazil,108602.0,21050,Air transport
90086,90087,119017815.0,,2012,United States,Brazil,338795.0,21050,Air transport
90087,90088,119017927.0,,2012,United States,Brazil,476194.0,21050,Air transport
90089,90090,119018088.0,,2012,United States,Brazil,6873.0,21050,Air transport
90090,90091,119018157.0,,2012,United States,Brazil,58880.0,23020,Power generation/non-renewable sources
90092,90093,119018329.0,,2012,United States,Brazil,11976.0,21050,Air transport
90094,90095,119018443.0,,2012,United States,Chile,210498.0,21050,Air transport
90095,90096,119018530.0,,2012,United States,Chile,49092.0,21050,Air transport
90096,90097,119018696.0,,2012,United States,Chile,63784.0,23020,Power generation/non-renewable sources
90097,90098,119021419.0,,2012,United States,Colombia,625434.0,21050,Air transport
90098,90099,119021504.0,,2012,United States,Colombia,540014.0,21050,Air transport
90099,90100,119021577.0,,2012,United States,Colombia,48899.0,21050,Air transport
90100,90101,119021672.0,,2012,United States,Colombia,7364.0,21050,Air transport
90101,90102,119022384.0,,2012,United States,India,6873.0,23020,Power generation/non-renewable sources
90102,90103,119022414.0,,2012,United States,India,196.0,21050,Air transport
90103,90104,119022444.0,,2012,United States,India,341030.0,21050,Air transport
90104,90105,119022528.0,,2012,United States,India,273924.0,21050,Air transport
90106,90107,119022609.0,,2012,United States,India,468015.0,23020,Power generation/non-renewable sources
90107,90108,119022651.0,,2012,United States,India,607624.0,23020,Power generation/non-renewable sources
90108,90109,119022706.0,,2012,United States,India,490922.0,21050,Air transport
90109,90110,119022816.0,,2012,United States,India,73559.0,21050,Air transport
90112,90113,119023025.0,,2012,United States,India,6873.0,21050,Air transport
90113,90114,119023109.0,,2012,United States,India,73638.0,23020,Power generation/non-renewable sources
90115,90116,119023224.0,,2012,United States,India,6873.0,23020,Power generation/non-renewable sources
90121,90122,119026604.0,,2012,United States,South Africa,341171.0,21050,Air transport
90122,90123,119026713.0,,2012,United States,South Africa,36688.0,23020,Power generation/non-renewable sources
90123,90124,119026852.0,,2012,United States,South Africa,230110.0,21050,Air transport
90124,90125,119028109.0,,2012,United States,Thailand,35141.0,21050,Air transport
90125,90126,119028166.0,,2012,United States,Thailand,6775.0,21050,Air transport
90222,90223,119045807.0,,2012,United States,South Africa,15846.0,32120,Industrial development
90294,90295,119101583.0,,2012,United States,South Africa,147277.0,23020,Power generation/non-renewable sources
90295,90296,119101612.0,,2012,United States,South Africa,73638.0,23020,Power generation/non-renewable sources
90296,90297,119101811.0,,2012,United States,Thailand,49092.0,23020,Power generation/non-renewable sources
90668,90669,119542936.0,,2012,Spain,India,49549.0,32120,Industrial development
90760,90761,119612921.0,,2012,Spain,Chile,1643.0,32120,Industrial development
90800,90801,119616446.0,,2012,Spain,Colombia,2459.0,32120,Industrial development
91124,91125,120811701.0,,2012,United Kingdom,India,6359.0,23020,Power generation/non-renewable sources
91431,91432,120976701.0,,2012,Germany,Brazil,97205.0,32120,Industrial development
91435,91436,120976833.0,,2012,Germany,Brazil,39750.0,32120,Industrial development
91436,91437,120976866.0,,2012,Germany,Brazil,26073.0,32120,Industrial development
91540,91541,120988593.0,,2012,Germany,India,710127.0,32120,Industrial development
91721,91722,121036380.0,,2012,Australia,Thailand,26897.0,32120,Industrial development
91824,91825,121186578.0,,2012,Japan,India,1597598808.0,21030,Rail transport
91825,91826,121186613.0,,2012,Japan,India,21556331.0,21030,Rail transport
92896,92897,906000318964.0,,2013,Sweden,India,507294.0,32120,Industrial development
92985,92986,906000327348.0,,2013,Switzerland,South Africa,1960714.0,32120,Industrial development
93004,93005,906000330454.0,,2013,Switzerland,South Africa,73115.0,32120,Industrial development
93339,93340,906000401317.0,,2013,United Kingdom,South Africa,49243483.0,23020,Power generation/non-renewable sources
93666,93667,906000411746.0,,2013,United Kingdom,India,3778802.0,23020,Power generation/non-renewable sources
93672,93673,906000412414.0,,2013,United Kingdom,Brazil,94075.0,23020,Power generation/non-renewable sources
93808,93809,906000422703.0,,2013,United States,Thailand,6921.0,32120,Industrial development
93988,93989,906000442654.0,,2013,United States,India,72449.0,21030,Rail transport
94159,94160,906000465411.0,,2013,United States,South Africa,965692.0,21050,Air transport
94189,94190,906000468842.0,,2013,United States,South Africa,5165.0,21050,Air transport
94194,94195,906000468896.0,,2013,United States,India,211437.0,32120,Industrial development
94278,94279,906000475605.0,,2013,United States,Chile,290393.0,23020,Power generation/non-renewable sources
94315,94316,906000481443.0,,2013,United States,Brazil,440238.0,21030,Rail transport
94325,94326,906000482090.0,,2013,United States,India,491998.0,21050,Air transport
94326,94327,906000482093.0,,2013,United States,India,77386.0,21050,Air transport
94327,94328,906000482102.0,,2013,United States,India,514277.0,21050,Air transport
94328,94329,906000482107.0,,2013,United States,India,729382.0,21050,Air transport
94346,94347,906000485003.0,,2013,United States,Brazil,67139.0,21050,Air transport
94354,94355,906000486357.0,,2013,United States,Brazil,7230.0,21050,Air transport
94381,94382,906000492783.0,,2013,United States,Brazil,922340.0,21050,Air transport
94441,94442,906000495140.0,,2013,United States,Brazil,725013.0,21050,Air transport
94442,94443,906000495143.0,,2013,United States,Brazil,1074995.0,21050,Air transport
94450,94451,906000495684.0,,2013,United States,Brazil,288503.0,23020,Power generation/non-renewable sources
94640,94641,906000561166.0,,2013,France,India,142353385.0,21030,Rail transport
95096,95097,906000593704.0,,2013,Spain,Brazil,916.0,21050,Air transport
95098,95099,906000594234.0,,2013,Spain,Brazil,39319.0,21050,Air transport
96042,96043,906000674994.0,,2013,Japan,India,30463319.0,21030,Rail transport
